timestamp,hour,day_of_week,day_of_month,month,year,is_weekend,is_working_day,temperature,humidity,occupancy,HVAC_load,lighting_load,equipment_load,total_power,energy
2021-01-02 05:00:00,5,5,2,1,2021,1,0,0.08648548149125368,78.06579559682514,0.03764329104923005,13.000804099033193,2.564649365738451,5.752865820984601,21.318319285756246,21.318319285756246
2021-01-02 06:00:00,6,5,2,1,2021,1,0,0.2610528696084684,81.25839848281804,0.05846090017860953,13.086811390805638,2.876913502679143,6.16921800357219,22.13294289705697,22.13294289705697
2021-01-02 07:00:00,7,5,2,1,2021,1,0,6.204556369017876,63.622832409147264,0.038018121761680373,9.976564583433312,2.5702718264252056,5.760362435233607,18.307198845092124,18.307198845092124
2021-01-02 08:00:00,8,5,2,1,2021,1,0,3.6789103250115285,71.79518103422377,0.09304203308932812,12.240449060008531,2.5582521985359685,6.860840661786563,21.659541920331066,21.659541920331066
2021-01-02 09:00:00,9,5,2,1,2021,1,0,2.8845781420881993,77.69321223744973,0.06908325022652179,12.456127509364968,2.414499501359131,6.3816650045304355,21.252292015254536,21.252292015254536
2021-01-02 10:00:00,10,5,2,1,2021,1,0,7.939185049718982,64.58064832742485,0.047019013041476945,9.19841306027684,2.2821140782488616,5.940380260829539,17.42090739935524,17.42090739935524
2021-01-02 11:00:00,11,5,2,1,2021,1,0,5.0583127000579555,67.83448218099456,0.07515737438524886,10.280733162145564,2.450944246311493,6.503147487704977,19.234824896162035,19.234824896162035
2021-01-02 12:00:00,12,5,2,1,2021,1,0,8.95326109594225,62.61303307868401,0.03939697625134736,8.09786376757161,2.2363818575080843,5.787939525026947,16.12218515010664,16.12218515010664
2021-01-02 13:00:00,13,5,2,1,2021,1,0,5.410786771162641,70.52177294776098,0.055416535437068176,10.777745191436194,2.332499212622409,6.108330708741363,19.218575112799968,19.218575112799968
2021-01-02 14:00:00,14,5,2,1,2021,1,0,7.173257033648479,57.33665651069865,0.050235671628544754,10.300811098352229,2.3014140297712684,6.004713432570895,18.606938560694392,18.606938560694392
2021-01-02 15:00:00,15,5,2,1,2021,1,0,10.393722471738247,60.67862122908662,0.05970401990941602,8.16881710748231,2.358224119456496,6.19408039818832,16.721121625127125,16.721121625127125
2021-01-02 16:00:00,16,5,2,1,2021,1,0,11.306562291436162,67.80392262123033,0.05783438696776007,7.606791264005278,2.3470063218065604,6.156687739355201,16.11048532516704,16.11048532516704
2021-01-02 17:00:00,17,5,2,1,2021,1,0,9.672863581302135,67.11009753007949,0.03165697362306004,7.385657711142823,2.18994184173836,5.633139472461201,15.208739025342384,15.208739025342384
2021-01-02 18:00:00,18,5,2,1,2021,1,0,8.304237341156258,69.64383687941572,0.07160057269425109,8.729790080913183,3.0740085904137664,6.432011453885021,18.23581012521197,18.23581012521197
2021-01-02 19:00:00,19,5,2,1,2021,1,0,6.8977926088214225,60.51485525719854,0.03457657673881351,9.502291375156396,2.5186486510822026,5.69153153477627,17.71247156101487,17.71247156101487
2021-01-02 20:00:00,20,5,2,1,2021,1,0,3.33705124477775,72.923428242554,0.0633619336181849,10.702256414872013,2.9504290042727734,6.267238672363698,19.919924091508484,19.919924091508484
2021-01-02 21:00:00,21,5,2,1,2021,1,0,3.5603115832105834,74.08013736237778,0.07065275567104155,12.767146837102814,3.0597913350656234,6.413055113420831,22.239993285589268,22.239993285589268
2021-01-02 22:00:00,22,5,2,1,2021,1,0,2.7846272325678214,78.14486720021297,0.08215641384416351,13.17924601417176,3.2323462076624527,6.64312827688327,23.054720498717483,23.054720498717483
2021-01-02 23:00:00,23,5,2,1,2021,1,0,4.614244452437832,78.63291091082067,0.0782944399526281,11.553241424765643,3.1744165992894215,6.565888799052562,21.293546823107626,21.293546823107626
2021-01-03 00:00:00,0,6,3,1,2021,1,0,2.151702673204185,81.54607556919478,0.025088751748126425,11.738652694339562,2.3763312762218964,5.501775034962528,19.616759005523985,19.616759005523985
2021-01-03 01:00:00,1,6,3,1,2021,1,0,-2.8562073296476616,81.35743615960685,0.07936788891357072,16.31111225133295,3.1905183337035607,6.587357778271414,26.088988363307926,26.088988363307926
2021-01-03 02:00:00,2,6,3,1,2021,1,0,0.8185388073442486,75.95978076619342,0.05891804744794379,13.571352305709286,2.8837707117191567,6.1783609489588756,22.633483966387317,22.633483966387317
2021-01-03 03:00:00,3,6,3,1,2021,1,0,-0.7701645608326331,88.21532678655562,0.029980371742338408,13.046439533517576,2.4497055761350763,5.599607434846768,21.09575254449942,21.09575254449942
2021-01-03 04:00:00,4,6,3,1,2021,1,0,-1.183473132057259,79.97485678665117,0.02538739836071669,13.197305751718076,2.3808109754107503,5.507747967214334,21.085864694343158,21.085864694343158
2021-01-03 05:00:00,5,6,3,1,2021,1,0,1.893225558759543,71.74718815642542,0.008945008987576206,11.761627297274535,2.134175134813643,5.178900179751524,19.074702611839705,19.074702611839705
2021-01-03 06:00:00,6,6,3,1,2021,1,0,3.526465139059164,73.67464300139603,0.007053647203807474,10.850436816578101,2.105804708057112,5.141072944076149,18.097314468711364,18.097314468711364
2021-01-03 07:00:00,7,6,3,1,2021,1,0,4.362560238232398,80.2029585890805,0.027457464742525965,10.536755950895909,2.4118619711378892,5.549149294850519,18.497767216884316,18.497767216884316
2021-01-03 08:00:00,8,6,3,1,2021,1,0,2.027469728042119,72.4344395237363,0.008652972481745208,12.171933806120292,2.0519178348904714,5.173059449634904,19.396911090645666,19.396911090645666
2021-01-03 09:00:00,9,6,3,1,2021,1,0,4.381575248297571,71.28323782868517,0.049033967590638494,10.109051796753832,2.294203805543831,5.980679351812769,18.38393495411043,18.38393495411043
2021-01-03 10:00:00,10,6,3,1,2021,1,0,6.956622088319731,65.24751237180749,0.03556449752326392,9.422983824535008,2.2133869851395835,5.711289950465279,17.34766076013987,17.34766076013987
2021-01-03 11:00:00,11,6,3,1,2021,1,0,9.451090254244718,70.60533626226128,0.06479006491556782,8.995723398480239,2.3887403894934067,6.295801298311357,17.680265086285004,17.680265086285004
2021-01-03 12:00:00,12,6,3,1,2021,1,0,7.5771854302421575,70.07349217188509,0.07965671306060608,8.789553745643836,2.4779402783636364,6.593134261212121,17.860628285219594,17.860628285219594
2021-01-03 13:00:00,13,6,3,1,2021,1,0,8.958809065594558,71.19118762341057,0.04459120625430217,8.25854482882928,2.267547237525813,5.8918241250860435,16.417916191441137,16.417916191441137
2021-01-03 14:00:00,14,6,3,1,2021,1,0,7.616959183433284,76.39965563262669,0.01651517724233876,8.600199067997169,2.0990910634540327,5.3303035448467755,16.029593676297978,16.029593676297978
2021-01-03 15:00:00,15,6,3,1,2021,1,0,7.607586751838658,61.02811097735566,0.033952718344250815,8.629626269319226,2.203716310065505,5.679054366885016,16.512396946269746,16.512396946269746
2021-01-03 16:00:00,16,6,3,1,2021,1,0,11.454680776233737,59.02222197385174,0.0442520535326789,8.301899855198037,2.2655123211960735,5.885041070653578,16.45245324704769,16.45245324704769
2021-01-03 17:00:00,17,6,3,1,2021,1,0,12.04260707606384,59.76847980193981,0.08776925378242678,7.314876218028419,2.5266155226945606,6.755385075648536,16.596876816371516,16.596876816371516
2021-01-03 18:00:00,18,6,3,1,2021,1,0,8.39151366277207,67.75692130396163,0.012964481204275922,8.563674010729647,2.1944672180641387,5.259289624085518,16.017430852879304,16.017430852879304
2021-01-03 19:00:00,19,6,3,1,2021,1,0,9.507065795784047,68.26888934531922,0.0676327473982542,9.405846382528157,3.014491210973813,6.352654947965084,18.772992541467055,18.772992541467055
2021-01-03 20:00:00,20,6,3,1,2021,1,0,7.017367275607873,67.01668094883485,0.07877061010064935,9.798175565083474,3.1815591515097403,6.575412202012987,19.5551469186062,19.5551469186062
2021-01-03 21:00:00,21,6,3,1,2021,1,0,3.709760490789752,70.97565162070785,0.0732506617164854,11.695317736637792,3.098759925747281,6.465013234329708,21.25909089671478,21.25909089671478
2021-01-03 22:00:00,22,6,3,1,2021,1,0,4.428695985504224,78.14025318285275,0.024309153135181887,9.632692065803928,2.3646372970277283,5.486183062703637,17.483512425535295,17.483512425535295
2021-01-03 23:00:00,23,6,3,1,2021,1,0,5.57607313293194,74.36637790222687,0.0452736184520846,9.35930502232258,2.679104276781269,5.905472369041692,17.94388166814554,17.94388166814554
2021-01-04 00:00:00,0,0,4,1,2021,0,0,1.3928140158473592,79.49018788297514,0.03143736652388786,10.939994103471317,2.471560497858318,5.628747330477757,19.04030193180739,19.04030193180739
2021-01-04 01:00:00,1,0,4,1,2021,0,0,3.799160292705819,63.572464743701985,0.025375027794202466,10.945876138617768,2.3806254169130368,5.507500555884049,18.834002111414854,18.834002111414854
2021-01-04 02:00:00,2,0,4,1,2021,0,0,-5.06911933962483,93.63706150178253,0.06522075564719887,16.179614039567618,2.978311334707983,6.304415112943977,25.462340487219578,25.462340487219578
2021-01-04 03:00:00,3,0,4,1,2021,0,0,1.6438050087504477,78.45413819180428,0.04918939726619868,12.153459854505256,2.7378409589929804,5.983787945323973,20.87508875882221,20.87508875882221
2021-01-04 04:00:00,4,0,4,1,2021,0,0,0.34446500503100097,78.67340657267283,0.04557525193604796,12.55597031956339,2.6836287790407196,5.911505038720959,21.15110413732507,21.15110413732507
2021-01-04 05:00:00,5,0,4,1,2021,0,0,0.07185828014607232,75.79554937140506,0.02238524767822258,11.576078954356444,2.3357787151733387,5.447704953564451,19.359562623094234,19.359562623094234
2021-01-04 06:00:00,6,0,4,1,2021,0,0,1.6479876471382668,74.36344659901418,0.028149043388827556,11.364023920441014,2.4222356508324134,5.562980867776551,19.34924043904998,19.34924043904998
2021-01-04 07:00:00,7,0,4,1,2021,0,0,-1.4751378292017852,77.75813629601295,0.03209062469861089,12.53487395191619,2.481359370479163,5.641812493972218,20.65804581636757,20.65804581636757
2021-01-04 08:00:00,8,0,4,1,2021,0,1,3.2665609988123725,65.11228412748721,0.8295498810878689,27.26715668843956,6.977299286527213,21.590997621757378,55.83545359672415,55.83545359672415
2021-01-04 09:00:00,9,0,4,1,2021,0,1,5.7142251430234925,67.34105328091047,0.6681480939675435,20.341339836769105,6.008888563805261,18.36296187935087,44.713190279925236,44.713190279925236
2021-01-04 10:00:00,10,0,4,1,2021,0,1,9.249883314995635,58.12998554209066,0.9691553535604721,21.301779883739997,7.814932121362833,24.38310707120944,53.49981907631227,53.49981907631227
2021-01-04 11:00:00,11,0,4,1,2021,0,1,6.463459563452705,70.00247414874256,0.7756004746396369,21.912737131904503,6.6536028478378215,20.512009492792735,101.12624367439611,101.12624367439611
2021-01-04 12:00:00,12,0,4,1,2021,0,1,6.918546700146362,63.868375614570866,0.7286580912376396,20.70808271544182,6.371948547425838,19.57316182475279,46.65319308762045,46.65319308762045
2021-01-04 13:00:00,13,0,4,1,2021,0,1,8.32661293175312,71.15975104792831,0.6262582883900876,17.104626755794428,5.757549730340526,17.525165767801752,40.38734225393671,40.38734225393671
2021-01-04 14:00:00,14,0,4,1,2021,0,1,11.660433366849489,54.18774649046614,0.7645608871308412,15.24505499502041,6.587365322785048,20.291217742616823,42.12363806042228,42.12363806042228
2021-01-04 15:00:00,15,0,4,1,2021,0,1,10.657502219319369,69.98747141701065,0.7763025010728479,15.93408624113517,6.657815006437088,20.52605002145696,43.11795126902922,43.11795126902922
2021-01-04 16:00:00,16,0,4,1,2021,0,1,8.770108723911264,71.02791139718066,0.8305738465763959,18.97819522310757,6.983443079458375,21.611476931527918,47.57311523409386,47.57311523409386
2021-01-04 17:00:00,17,0,4,1,2021,0,1,10.356661885148906,59.13382857419158,0.7790350099358245,16.73988574370058,6.674210059614947,20.580700198716492,43.99479600203202,43.99479600203202
2021-01-04 18:00:00,18,0,4,1,2021,0,1,8.729689004628819,66.43413075429125,1.0,22.031497270965353,17.0,25.0,64.03149727096536,64.03149727096536
2021-01-04 19:00:00,19,0,4,1,2021,0,0,9.437289981065778,61.57217583742569,0.05644613614315175,8.414465697830973,2.8466920421472763,6.1289227228630345,17.390080462841283,17.390080462841283
2021-01-04 20:00:00,20,0,4,1,2021,0,0,4.8899890377579,75.55801317090156,0.04612612604413945,10.131435115139281,2.6918918906620917,5.922522520882789,18.74584952668416,18.74584952668416
2021-01-04 21:00:00,21,0,4,1,2021,0,0,4.344675706804464,82.48227055556086,0.05483288612536779,10.965484002557286,2.822493291880517,6.096657722507356,19.884635016945158,19.884635016945158
2021-01-04 22:00:00,22,0,4,1,2021,0,0,2.9216884682230813,81.52278735319948,0.030090356267177293,11.765194679964726,2.451355344007659,5.601807125343546,19.81835714931593,19.81835714931593
2021-01-04 23:00:00,23,0,4,1,2021,0,0,-0.4270298962642358,77.20190423465951,0.10896559949738488,14.382234971681564,3.6344839924607735,7.179311989947697,25.196030954090034,25.196030954090034
2021-01-05 00:00:00,0,1,5,1,2021,0,0,2.0567066481964145,77.48811310201053,0.04600923903707454,11.567562947361157,2.690138585556118,5.920184780741491,20.177886313658767,20.177886313658767
2021-01-05 01:00:00,1,1,5,1,2021,0,0,1.191983525437585,85.82333633135808,0.0009693135013957993,12.022586140580534,2.014539702520937,5.019386270027916,19.056512113129386,19.056512113129386
2021-01-05 02:00:00,2,1,5,1,2021,0,0,0.18059778183958033,82.35045715593238,0.06490558148077166,13.648933321360834,2.973583722211575,6.298111629615433,22.920628673187842,22.920628673187842
2021-01-05 03:00:00,3,1,5,1,2021,0,0,-0.46917426675029383,85.75432504956844,0.036873394553046834,12.139950210356556,2.5531009182957023,5.737467891060937,20.430519019713195,20.430519019713195
2021-01-05 04:00:00,4,1,5,1,2021,0,0,-2.66037061554617,87.2466986821064,0.03141588150339423,13.677568574755487,2.4712382225509133,5.628317630067885,21.777124427374282,21.777124427374282
2021-01-05 05:00:00,5,1,5,1,2021,0,0,-0.17141766445291085,80.63841769479814,0.05523684799452221,13.667068349799157,2.828552719917833,6.104736959890444,22.600358029607435,22.600358029607435
2021-01-05 06:00:00,6,1,5,1,2021,0,0,0.7790370610137233,78.48411673473686,0.06382101369695038,13.720406498022754,2.9573152054542557,6.276420273939007,22.95414197741602,22.95414197741602
2021-01-05 07:00:00,7,1,5,1,2021,0,0,0.8954454615567626,72.6023122972471,0.049507971987243285,12.042424417608522,2.7426195798086495,5.990159439744866,20.775203437162038,20.775203437162038
2021-01-05 08:00:00,8,1,5,1,2021,0,1,3.383333351155378,71.09592647356553,0.739335968578388,24.45704867084228,6.4360158114703285,19.78671937156776,50.679783853880366,50.679783853880366
2021-01-05 09:00:00,9,1,5,1,2021,0,1,5.8081017136290765,66.77882252852851,0.875261798053826,23.86889482216746,7.251570788322956,22.50523596107652,53.625701571566935,53.625701571566935
2021-01-05 10:00:00,10,1,5,1,2021,0,1,10.066467027933664,63.143567588376506,0.8541226485526737,17.472222093462047,7.124735891316043,22.082452971053474,46.679410955831564,46.679410955831564
2021-01-05 11:00:00,11,1,5,1,2021,0,1,7.849155625663678,68.72400667209796,0.7629303178315722,20.449009001764196,6.577581906989433,20.258606356631443,47.28519726538507,47.28519726538507
2021-01-05 12:00:00,12,1,5,1,2021,0,1,9.050634687378267,65.88437746577608,0.9879280146483385,20.863602714358972,7.927568087890031,24.75856029296677,53.549731095215776,53.549731095215776
2021-01-05 13:00:00,13,1,5,1,2021,0,1,9.18123518738986,67.30746625050813,0.715701901711835,16.879253972243028,6.29421141027101,19.314038034236702,42.48750341675074,42.48750341675074
2021-01-05 14:00:00,14,1,5,1,2021,0,1,5.992086700847258,74.3330459772956,0.8457740842233243,24.02106236528181,7.074644505339947,21.915481684466485,53.01118855508824,53.01118855508824
2021-01-05 15:00:00,15,1,5,1,2021,0,1,9.946972249101567,63.00161324906375,0.6691780347222188,15.833192551698403,6.015068208333314,18.383560694444377,40.23182145447609,40.23182145447609
2021-01-05 16:00:00,16,1,5,1,2021,0,1,9.950089551327393,68.76484885888809,0.8302023694623907,17.512693955201797,6.981214216774344,21.604047389247814,46.097955561223955,46.097955561223955
2021-01-05 17:00:00,17,1,5,1,2021,0,1,14.256611243892767,64.30591755494338,0.8515036258529757,12.534892923942694,7.109021755117855,22.030072517059512,41.673987196120066,41.673987196120066
2021-01-05 18:00:00,18,1,5,1,2021,0,1,8.150811976370493,69.84952486374941,0.7803405546348348,19.717099417152035,13.705108319522521,20.606811092696695,54.02901882937125,54.02901882937125
2021-01-05 19:00:00,19,1,5,1,2021,0,0,8.103094684667225,65.1227192865475,0.05863032794874369,8.164489963497429,2.879454919231155,6.1726065589748735,17.21655144170346,17.21655144170346
2021-01-05 20:00:00,20,1,5,1,2021,0,0,6.224671686102118,75.39638191154486,0.04642605555696435,9.599375570469787,2.6963908333544655,5.928521111139287,18.22428751496354,18.22428751496354
2021-01-05 21:00:00,21,1,5,1,2021,0,0,2.662643924760937,78.41927466397982,0.08529917638604437,12.594263977628481,3.2794876457906654,6.705983527720887,22.579735151140035,22.579735151140035
2021-01-05 22:00:00,22,1,5,1,2021,0,0,5.991550403517437,74.10679585097762,0.09917874181608825,10.8502592078934,3.4876811272413235,6.983574836321765,21.32151517145649,21.32151517145649
2021-01-05 23:00:00,23,1,5,1,2021,0,0,4.00386606537355,81.67005837170515,0.06889429139707628,11.417030511693152,3.0334143709561445,6.377885827941526,20.828330710590823,20.828330710590823
2021-01-06 00:00:00,0,2,6,1,2021,0,0,3.046529988153356,78.97741843511008,0.059577855171947094,11.968124141148976,2.8936678275792063,6.191557103438942,21.053349072167123,21.053349072167123
2021-01-06 01:00:00,1,2,6,1,2021,0,0,-1.1489019285116715,89.59470816021613,0.056488153265047227,13.865997259617266,2.8473222989757083,6.129763065300945,22.84308262389392,22.84308262389392
2021-01-06 02:00:00,2,2,6,1,2021,0,0,2.975959490426857,74.7935747632199,0.07245952028167198,11.653484990185639,3.0868928042250796,6.4491904056334395,21.189568200044157,21.189568200044157
2021-01-06 03:00:00,3,2,6,1,2021,0,0,-2.8037021255845618,82.04840961907679,0.05165126387225542,14.798660380791304,2.7747689580838313,6.033025277445108,23.606454616320246,23.606454616320246
2021-01-06 04:00:00,4,2,6,1,2021,0,0,1.3440850561551991,83.7285177618831,0.009638623573310232,12.166795946451312,2.1445793535996533,5.1927724714662045,19.504147771517168,19.504147771517168
2021-01-06 05:00:00,5,2,6,1,2021,0,0,5.050784232697764,67.4950932931739,0.04189442355699645,10.746737963603334,2.6284163533549467,5.837888471139929,19.21304278809821,19.21304278809821
2021-01-06 06:00:00,6,2,6,1,2021,0,0,-0.5166065561941144,90.21695678581392,0.04142605790326089,13.608843434268742,2.6213908685489136,5.828521158065218,22.058755460882875,22.058755460882875
2021-01-06 07:00:00,7,2,6,1,2021,0,0,1.3674045407944566,84.45843009304205,0.03695441521283312,11.640420470552257,2.554316228192497,5.739088304256662,19.933825003001417,19.933825003001417
2021-01-06 08:00:00,8,2,6,1,2021,0,1,3.9052075046626786,74.58026385110578,0.6814821788960793,22.964466871119008,6.088893073376476,18.629643577921584,47.68300352241707,47.68300352241707
2021-01-06 09:00:00,9,2,6,1,2021,0,1,3.9930486917676014,80.01679513586849,0.808303514654451,25.33332933077449,6.849821087926706,21.16607029308902,53.34922071179022,53.34922071179022
2021-01-06 10:00:00,10,2,6,1,2021,0,1,3.1927683633803383,78.52251409614901,0.7687544822601842,25.420988243561663,6.612526893561105,20.375089645203683,52.40860478232645,52.40860478232645
2021-01-06 11:00:00,11,2,6,1,2021,0,1,7.637125949612055,62.094152145995864,0.9100554235223764,23.079999568883302,7.460332541134259,23.20110847044753,53.741440580465095,53.741440580465095
2021-01-06 12:00:00,12,2,6,1,2021,0,1,6.410926478480528,66.30215448960207,0.7815679754714818,21.45862245758517,6.689407852828891,20.631359509429636,48.7793898198437,48.7793898198437
2021-01-06 13:00:00,13,2,6,1,2021,0,1,10.277311880192556,66.0127684937917,0.9148628107614724,18.255194141233815,7.489176864568835,23.297256215229446,49.041627221032094,49.041627221032094
2021-01-06 14:00:00,14,2,6,1,2021,0,1,7.990780662977734,68.8115469094291,0.7973834273886541,19.83536981284516,6.784300564331924,20.947668547773084,47.567338924950164,47.567338924950164
2021-01-06 15:00:00,15,2,6,1,2021,0,1,13.09986881003508,66.89083974921499,0.8351082953073612,14.339647354013271,7.010649771844168,21.702165906147222,43.05246303200466,43.05246303200466
2021-01-06 16:00:00,16,2,6,1,2021,0,1,8.263122546772866,69.11560371647806,0.7578807832023196,19.101749478236755,6.547284699213917,20.15761566404639,45.80664984149706,45.80664984149706
2021-01-06 17:00:00,17,2,6,1,2021,0,1,8.686003986510844,60.627403777391784,0.7879723105348645,18.582442820462607,6.727833863209187,20.75944621069729,46.069722894369086,46.069722894369086
2021-01-06 18:00:00,18,2,6,1,2021,0,1,10.162568340672077,62.02950926036075,0.7269610309113672,16.290451217255946,12.904415463670508,19.539220618227343,48.7340872991538,48.7340872991538
2021-01-06 19:00:00,19,2,6,1,2021,0,0,5.03827136713209,76.15791164564588,0.049705053514011464,10.451928973659857,2.7455758027101718,5.994101070280229,19.19160584665026,19.19160584665026
2021-01-06 20:00:00,20,2,6,1,2021,0,0,6.749015094720863,60.76339938628497,0.05303629169155876,8.95453601103383,2.7955443753733813,6.060725833831175,17.810806220238387,17.810806220238387
2021-01-06 21:00:00,21,2,6,1,2021,0,0,7.614285508564857,61.521777268695494,0.01688197975376691,8.785758449666439,2.2532296963065037,5.337639595075338,16.37662774104828,16.37662774104828
2021-01-06 22:00:00,22,2,6,1,2021,0,0,0.4909383053649412,77.40031830963869,0.005847991896019471,11.935860456227461,2.087719878440292,5.1169598379203896,19.140540172588143,19.140540172588143
2021-01-06 23:00:00,23,2,6,1,2021,0,0,2.8692677170646097,80.32967480958408,0.048542255335178995,10.80990806899128,2.728133830027685,5.97084510670358,19.508887005722546,19.508887005722546
2021-01-07 00:00:00,0,3,7,1,2021,0,0,1.9842316825641093,75.9399120174823,0.025230524792270136,11.610962369673677,2.378457871884052,5.5046104958454025,19.494030737403133,19.494030737403133
2021-01-07 01:00:00,1,3,7,1,2021,0,0,2.233518724632427,78.9543850903959,0.03246231627435761,12.074169293028888,2.486934744115364,5.6492463254871526,20.210350362631406,20.210350362631406
2021-01-07 02:00:00,2,3,7,1,2021,0,0,-2.3035305532015053,83.47937058236154,0.061649473763777954,14.13604563865552,2.9247421064566694,6.232989475275559,23.29377722038775,23.29377722038775
